index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue           ,streetAddress           ,unit   ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType         ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse ,shouldHighlight ,videoCount ,lotAreaUnit ,city    ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      22 ,listing_url , 299548736 ,2023-11-01   ,FALSE             ,                       ,6610 Eastwood St        ,       ,         ,-95.35334  ,       1300.0 ,          ,            ,LOT           ,False        ,TX    ,                            ,False      ,  77021 ,29.692537 ,                   ,         45675.0 ,                 ,USA     ,False                   ,        0 ,          ,False           ,           ,            ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 150000 ,     150000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      23 ,listing_url ,  97660996 ,2023-11-01   ,FALSE             , 1498.464              ,4208 Old Spanish Trl    ,       ,     3.0 ,-95.3529   ,       2817.0 , 315000.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.702469 ,                   ,        365147.0 ,                 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 317000 ,     317000 ,                ,    1921.0 ,[object Object]  ,False         ,False            ,True               ,-1
      24 ,listing_url ,  27922099 ,2023-11-01   ,FALSE             , 5000.688              ,3512 Seabrook St        ,       ,         ,-95.37337  ,       1726.0 ,          ,            ,LOT           ,False        ,TX    ,                            ,False      ,  77021 ,29.68677  ,                   ,        105000.0 ,                 ,USA     ,False                   ,        0 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 135000 ,     135000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      25 ,listing_url ,2054602784 ,2023-11-01   ,FALSE             ,10301.94               ,6614 Eastwood St        ,       ,     3.0 ,-95.35374  ,       1982.0 , 236500.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.691925 ,                   ,                 ,                 ,USA     ,False                   ,        2 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 239000 ,     239000 ,                ,    1536.0 ,[object Object]  ,False         ,False            ,True               ,-1
      26 ,listing_url ,  80579828 ,2023-11-01   ,FALSE             , 2400.156              ,4514 Balkin St          ,       ,     3.0 ,-95.35097  ,       1853.0 , 287400.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.693272 ,                   ,        129691.0 ,                 ,USA     ,False                   ,        3 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 289900 ,     289900 ,                ,    1471.0 ,[object Object]  ,False         ,False            ,True               ,-1
      27 ,listing_url ,  27922169 ,2023-11-01   ,FALSE             , 5000.688              ,3453 Mount Pleasant St  ,       ,     2.0 ,-95.37434  ,       1350.0 , 217400.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.688278 ,                   ,        136643.0 ,                 ,USA     ,False                   ,        1 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 235000 ,     235000 ,                ,    1000.0 ,[object Object]  ,False         ,False            ,True               ,-1
      28 ,listing_url ,  27922243 ,2023-11-01   ,FALSE             , 5000.688              ,3405 Mainer St          ,       ,         ,-95.37692  ,       1414.0 ,          ,            ,LOT           ,False        ,TX    ,                            ,False      ,  77021 ,29.686808 ,                   ,        100000.0 ,                 ,USA     ,False                   ,        0 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 210000 ,     210000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      29 ,listing_url ,2054622653 ,2023-11-01   ,FALSE             , 5009.4                ,6915 Calhoun Rd         ,       ,     3.0 ,-95.35104  ,       1599.0 , 266700.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.686737 ,                   ,                 ,                 ,USA     ,False                   ,        2 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 269000 ,     269000 ,                ,    1089.0 ,[object Object]  ,False         ,False            ,True               ,-1
      30 ,listing_url ,2101170438 ,2023-11-01   ,FALSE             , 4791.6                ,6911 Calhoun Rd         ,       ,     3.0 ,-95.350975 ,       1900.0 , 307400.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.68691  ,                   ,                 ,                 ,USA     ,False                   ,        3 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 309000 ,     309000 ,                ,    1453.0 ,[object Object]  ,False         ,False            ,True               ,-1
      31 ,listing_url ,2055136027 ,2023-11-01   ,FALSE             , 5000.688              ,3557 Corder St          ,       ,         ,-95.37092  ,       1599.0 ,          ,            ,LOT           ,False        ,TX    ,                            ,False      ,  77021 ,29.688519 ,                   ,                 ,                 ,USA     ,False                   ,        0 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 138500 ,     138500 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
