index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue ,streetAddress         ,unit ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType ,isFeatured ,zipcode ,latitude  ,priceReduction      ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse     ,shouldHighlight ,videoCount ,lotAreaUnit ,city     ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      32 ,listing_url ,2057216137 ,2023-08-01   ,FALSE             ,   6060      ,4909 Welford Dr       ,     ,         ,-95.46463  ,          655 ,          ,            ,LOT           ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.697018 ,                    ,                 ,                 ,USA     ,FALSE                   ,        0 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 599000 ,     599000 ,                ,           ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      33 ,listing_url ,  55481544 ,2023-08-01   ,FALSE             ,   8921.088  ,4705 Pine St          ,     ,       4 ,-95.46022  ,         7943 ,  1330300 ,-20000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.694632 ,"$20,000 (Jul 10)"  ,         1120816 ,1.68897E+12      ,USA     ,FALSE                   ,        6 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1329000 ,    1329000 ,                ,      4957 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      34 ,listing_url ,  27959085 ,2023-08-01   ,FALSE             ,  10794.168  ,5003 Mayfair St       ,     ,       3 ,-95.46624  ,         2598 ,   562000 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.718582 ,                    ,          413244 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 595000 ,     595000 ,                ,      1592 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      35 ,listing_url ,  27908287 ,2023-08-01   ,FALSE             ,   7801.596  ,817 N 3rd St          ,     ,       3 ,-95.46729  ,         2798 ,   550600 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.71444  ,                    ,          418100 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 549000 ,     549000 ,                ,      1698 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      36 ,listing_url ,  27945794 ,2023-08-01   ,FALSE             ,   8772.984  ,4611 Valerie St       ,     ,       6 ,-95.45655  ,        12376 ,  2000009 ,-150000     ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.693771 ,"$150,000 (Jul 24)" ,         1805200 ,1.69018E+12      ,USA     ,FALSE                   ,        5 ,Sun. 2-4pm    ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1850000 ,    1850000 ,[object Object] ,      6437 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      37 ,listing_url ,  27932951 ,2023-08-01   ,FALSE             ,   8041.176  ,4657 Spruce St        ,     ,       4 ,-95.458984 ,         8543 ,  1341900 ,-60900      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.708204 ,"$60,900 (Jul 8)"   ,         1147573 ,1.6888E+12       ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1439000 ,    1439000 ,                ,      4654 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      38 ,listing_url ,  27983253 ,2023-08-01   ,FALSE             ,      0.3926 ,5228 Maple St         ,     ,       4 ,-95.475784 ,         4735 ,   760200 ,-15000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.691418 ,                    ,          615451 ,1.68439E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 760000 ,     760000 ,                ,      2863 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      39 ,listing_url ,  27744611 ,2023-08-01   ,FALSE             ,      0.29   ,4919 Linden St        ,     ,       6 ,-95.46596  ,         9260 ,  1580400 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.70415  ,                    ,         1019675 ,                 ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1650000 ,    1650000 ,                ,      5740 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      40 ,listing_url ,  27936427 ,2023-08-01   ,FALSE             ,   8219.772  ,5319 Aspen St         ,     ,       4 ,-95.47395  ,        10180 ,  1720800 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.700844 ,                    ,         1307884 ,                 ,USA     ,FALSE                   ,        6 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1795000 ,    1795000 ,                ,      5368 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      41 ,listing_url ,  27964018 ,2023-08-01   ,FALSE             ,      0.35   ,531 Cascade St        ,     ,       5 ,-95.45989  ,         1969 ,          ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77401 ,29.700218 ,                    ,          440843 ,                 ,USA     ,FALSE                   ,        6 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1590000 ,    1590000 ,                ,      4646 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
