index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue           ,streetAddress         ,unit ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse  ,shouldHighlight ,videoCount ,lotAreaUnit ,city     ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      26 ,listing_url ,  27744659 ,2023-11-01   ,FALSE             , 8751.204              ,4912 Bellaire Blvd    ,     ,     9.0 ,-95.46557  ,         7809 , 906300.0 ,-250010.0   ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.70609  ,"$250,010 (Nov 2)" ,        593694.0 , 1698908400000.0 ,USA     ,False                   ,        6 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,999990  ,     999990 ,                ,    4200.0 ,[object Object]  ,False         ,False            ,True               ,-1
      27 ,listing_url ,  27909780 ,2023-11-01   ,FALSE             , 6899.904              ,5609 Newcastle St     ,     ,     3.0 ,-95.45119  ,         2450 ,          ,-23000.0    ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.717728 ,"$23,000 (Nov 8)"  ,        356118.0 , 1699430400000.0 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,375000  ,     375000 ,                ,    1399.0 ,[object Object]  ,False         ,False            ,True               ,-1
      28 ,listing_url ,  27930163 ,2023-11-01   ,FALSE             , 6220.368              ,5103 Patrick Henry St ,     ,     5.0 ,-95.46826  ,         7431 ,1201300.0 ,-25000.0    ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.697515 ,"$25,000 (Sep 5)"  ,       1108786.0 , 1693897200000.0 ,USA     ,False                   ,        5 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1290000 ,    1290000 ,                ,    5144.0 ,[object Object]  ,False         ,False            ,True               ,-1
      29 ,listing_url ,  27945845 ,2023-11-01   ,FALSE             , 8772.984              ,4627 Holt St          ,     ,         ,-95.45819  ,         1963 , 447600.0 ,            ,LOT           ,False        ,TX    ,                    ,False      ,  77401 ,29.691977 ,                   ,        543980.0 ,                 ,USA     ,False                   ,        0 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,525000  ,     525000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      30 ,listing_url ,  27977647 ,2023-11-01   ,FALSE             , 7474.896              ,4923 Mimosa Dr        ,     ,         ,-95.46556  ,         1900 ,          ,-30000.0    ,LOT           ,False        ,TX    ,                    ,False      ,  77401 ,29.690151 ,"$30,000 (Nov 5)"  ,        381544.0 , 1699167600000.0 ,USA     ,False                   ,        0 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,495000  ,     495000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      31 ,listing_url ,2055248140 ,2023-11-01   ,FALSE             , 8775.0                ,4602 Maple St         ,     ,         ,-95.45571  ,         1558 ,          ,-25000.0    ,LOT           ,False        ,TX    ,                    ,False      ,  77401 ,29.691557 ,"$25,000 (Oct 29)" ,                 , 1698562800000.0 ,USA     ,False                   ,        0 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,675000  ,     675000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      32 ,listing_url ,  27836711 ,2023-11-01   ,FALSE             , 5127.012              ,4313 Lafayette St     ,     ,     4.0 ,-95.44842  ,         6499 ,1206400.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.691223 ,                   ,        889477.0 ,                 ,USA     ,False                   ,        5 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1300000 ,    1300000 ,                ,    4213.0 ,[object Object]  ,False         ,False            ,True               ,-1
      33 ,listing_url ,  27930168 ,2023-11-01   ,FALSE             , 6324.912              ,5113 Patrick Henry St ,     ,     4.0 ,-95.4692   ,         8766 ,1407400.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.697521 ,                   ,        459486.0 ,                 ,USA     ,False                   ,        4 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1485000 ,    1485000 ,                ,    3887.0 ,[object Object]  ,False         ,False            ,True               ,-1
      34 ,listing_url ,  27836630 ,2023-11-01   ,FALSE             , 5125.0                ,4400 Holt St          ,     ,     5.0 ,-95.44936  ,        10204 ,1523500.0 ,-46000.0    ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.692238 ,"$46,000 (Nov 2)"  ,        723423.0 , 1698908400000.0 ,USA     ,False                   ,        5 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1649000 ,    1649000 ,                ,    4519.0 ,[object Object]  ,False         ,False            ,True               ,-1
      35 ,listing_url ,  27964847 ,2023-11-01   ,FALSE             , 9060.48               ,507 Winslow Ln        ,     ,     3.0 ,-95.45937  ,         2328 , 468300.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.71146  ,                   ,        403178.0 ,                 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,515000  ,     515000 ,                ,    1373.0 ,[object Object]  ,False         ,False            ,True               ,-1
      36 ,listing_url ,  27836611 ,2023-11-01   ,FALSE             , 5125.0                ,4401 Dorothy St       ,     ,     5.0 ,-95.4494   ,         8545 ,1308100.0 ,-10000.0    ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.692633 ,"$10,000 (Nov 10)" ,        458913.0 , 1699603200000.0 ,USA     ,False                   ,        5 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1415000 ,    1415000 ,                ,    4000.0 ,[object Object]  ,False         ,False            ,True               ,-1
      37 ,listing_url ,  27964825 ,2023-11-01   ,FALSE             , 7649.136              ,500 Winslow Ln        ,     ,     3.0 ,-95.45892  ,         1999 , 479000.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.71092  ,                   ,        509992.0 ,                 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,480000  ,     480000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      38 ,listing_url ,  27906323 ,2023-11-01   ,FALSE             , 8820.9                ,536 S 3rd St          ,     ,     4.0 ,-95.467094 ,         7654 ,          ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.69984  ,                   ,       1300861.0 ,                 ,USA     ,False                   ,        4 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1775000 ,    1775000 ,                ,    5504.0 ,[object Object]  ,False         ,False            ,True               ,-1
      39 ,listing_url ,  80573565 ,2023-11-01   ,FALSE             ,    0.5739             ,4553 Bellaire Blvd    ,     ,     5.0 ,-95.4553   ,        14889 ,3781200.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.70538  ,                   ,       2226683.0 ,                 ,USA     ,False                   ,        7 ,           ,False           ,         0 ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,3795000 ,    3795000 ,                ,    7537.0 ,[object Object]  ,False         ,False            ,True               ,-1
      40 ,listing_url ,  28277446 ,2023-11-01   ,FALSE             , 2556.0                ,5613 Innsbruck St     ,     ,     2.0 ,-95.452995 ,         2149 , 334400.0 ,            ,TOWNHOUSE     ,False        ,TX    ,                    ,False      ,  77401 ,29.718342 ,                   ,        378768.0 ,                 ,USA     ,False                   ,        3 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,365000  ,     365000 ,                ,    1541.0 ,[object Object]  ,False         ,False            ,True               ,-1
      41 ,listing_url ,  27936427 ,2023-11-01   ,FALSE             , 8219.772              ,5319 Aspen St         ,     ,     4.0 ,-95.47395  ,         9575 ,          ,-50000.0    ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.700844 ,"$50,000 (Sep 19)" ,       1343287.0 , 1695106800000.0 ,USA     ,False                   ,        6 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1745000 ,    1745000 ,                ,    5368.0 ,[object Object]  ,False         ,False            ,True               ,-1
