index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue   ,streetAddress            ,unit   ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse     ,shouldHighlight ,videoCount ,lotAreaUnit ,city    ,homeStatusForHDP ,currency ,homeStatus ,price  ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      31 ,listing_url ,  55485033 ,2023-08-01   ,FALSE             ,2273.832       ,1400 Dennis St           ,       ,       4 ,-95.370964 ,         2400 ,   369600 ,-14999      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.742313 ,"$14,999 (Aug 17)" ,          321522 ,1.69226E+12      ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,385000 ,     385000 ,                ,      1592 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      32 ,listing_url ,  97644452 ,2023-08-01   ,FALSE             ,   0.788544536 ,3501 Chenevert St APT 9  ,Apt 9  ,       3 ,-95.3717   ,         2705 ,   298400 ,-5000       ,CONDO         ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.73521  ,"$5,000 (Aug 16)"  ,          242400 ,1.69217E+12      ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,acres       ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,309750 ,     309750 ,                ,      1639 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      33 ,listing_url , 126254907 ,2023-08-01   ,FALSE             ,1489.752       ,2224 McGowen St          ,       ,       3 ,-95.36359  ,         2969 ,   407100 ,-15001      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.738543 ,"$15,001 (Aug 15)" ,          338278 ,1.69208E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,399999 ,     399999 ,                ,      1897 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      34 ,listing_url ,  58678730 ,2023-08-01   ,FALSE             ,1840           ,1614 Drew St             ,       ,       2 ,-95.369514 ,         2550 ,   368700 ,            ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.740541 ,                   ,          328871 ,                 ,USA     ,FALSE                   ,        2 ,Sun. 1-3pm    ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,379000 ,     379000 ,[object Object] ,      1928 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      35 ,listing_url ,  27850486 ,2023-08-01   ,FALSE             ,5248.98        ,2514 Truxillo St         ,       ,       4 ,-95.36722  ,         2855 ,   403000 ,-15000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.72903  ,"$15,000 (Aug 18)" ,          388964 ,1.69234E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,425000 ,     425000 ,                ,      2112 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      36 ,listing_url ,  70317120 ,2023-08-01   ,FALSE             ,1478           ,2605 Calumet St APT 34   ,Apt 34 ,       2 ,-95.37316  ,         2350 ,   305000 ,            ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.71719  ,                   ,          310804 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,320000 ,     320000 ,                ,      1906 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      37 ,listing_url ,2057356368 ,2023-08-01   ,FALSE             ,2238           ,3719 Palmer St           ,       ,       3 ,-95.36184  ,         2800 ,   396600 ,-10000      ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77004 ,29.72739  ,"$10,000 (Aug 17)" ,                 ,1.69226E+12      ,USA     ,FALSE                   ,        3 ,Sun. 2-4pm    ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,399000 ,     399000 ,[object Object] ,      1935 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      38 ,listing_url ,  27891700 ,2023-08-01   ,FALSE             ,7148.196       ,3427 Wentworth St        ,       ,       5 ,-95.36029  ,         2914 ,          ,-12005      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.718153 ,"$12,005 (Aug 9)"  ,          391006 ,1.69156E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,459995 ,     459995 ,                ,      2372 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      39 ,listing_url ,  80576295 ,2023-08-01   ,FALSE             ,1593           ,1721 Stuart St           ,       ,       2 ,-95.37106  ,         2350 ,   339500 ,            ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.737093 ,                   ,          280869 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,340000 ,     340000 ,                ,      1758 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      40 ,listing_url , 305257599 ,2023-08-01   ,FALSE             ,1642.212       ,3205 La Branch St        ,       ,       3 ,-95.372765 ,         3499 ,   474300 ,-10000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.73869  ,"$10,000 (Aug 23)" ,          425149 ,1.69277E+12      ,USA     ,FALSE                   ,        4 ,Sun. 11am-1pm ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,489000 ,     489000 ,[object Object] ,      2249 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      41 ,listing_url ,  27885649 ,2023-08-01   ,FALSE             ,6721.308       ,4806 Rockwood Dr         ,       ,       5 ,-95.347404 ,         2589 ,          ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77004 ,29.714396 ,                   ,          113971 ,                 ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,       ,     795000 ,                ,      3511 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
